,ciudad_origen,lat_origen,lon_origen
3100,Cúcuta,-72.5080387,7.8971458
3101,Armenia,44.6736646,40.7696272
3102,Bucaramanga,-73.11728690000001,7.111461099999999
3103,Bucaramanga,-73.11728690000001,7.111461099999999
3104,Bucaramanga,-73.11728690000001,7.111461099999999
3105,Bucaramanga,-73.11728690000001,7.111461099999999
3106,Bucaramanga,-73.11728690000001,7.111461099999999
3107,Sincelejo,-75.4329805907975,9.31542935
3108,Sincelejo,-75.4329805907975,9.31542935
3109,Ibagué,-75.2430012,4.4446595
3110,Ibagué,-75.2430012,4.4446595
3111,Ibagué,-75.2430012,4.4446595
3112,Ibagué,-75.2430012,4.4446595
3113,Ibagué,-75.2430012,4.4446595
3114,Ibagué,-75.2430012,4.4446595
3115,Ibagué,-75.2430012,4.4446595
3116,Ibagué,-75.2430012,4.4446595
3117,Ibagué,-75.2430012,4.4446595
3118,Cali,-76.5324943,3.4517922999999997
3119,Cali,-76.5324943,3.4517922999999997
3120,Cali,-76.5324943,3.4517922999999997
3121,Cali,-76.5324943,3.4517922999999997
3122,Cali,-76.5324943,3.4517922999999997
3123,Cali,-76.5324943,3.4517922999999997
3124,Medellín,-75.573553,6.2443382000000005
3125,Cúcuta,-72.5080387,7.8971458
3126,Ibagué,-75.2430012,4.4446595
3127,Quibdó,-76.6540463,5.684570900000001
3128,Pereira,-75.69464509999999,4.8142912
3129,Pereira,-75.69464509999999,4.8142912
